Unnamed: 0;id;id_src;id_passage;date;text;author;toptopic
435;435;CRSANR5L15S2018O1N245;415482;2018-06-02;On dit qu’il y a un problème financier, que le Gouvernement, par l’intermédiaire de la loi de finances, a ponctionné les bailleurs sociaux – je ne relancerai pas le débat sur les conclusions du rapport de la Cour des comptes –, mais on oublie qu’en regard, nous leur avons donné des moyens importants.;M. Jacques Mézard;z30
436;436;CRSANR5L15S2018O1N245;415482;2018-06-02;"J’assistais il y a quelques jours au lancement de la Banque des territoires par la Caisse des dépôts et consignations ; les 10 milliards d’euros qui vont être fléchés, même si ce sera en grande partie via des prêts – je pense notamment aux 2 milliards d’euros de prêts de haut de bilan –, ce n’est pas rien, de même que l’allongement des délais de remboursement !";M. Jacques Mézard;z86
437;437;CRSANR5L15S2018O1N245;415482;2018-06-02;Il faut donc aussi prendre en considération le fait que nous donnons des moyens importants pour faciliter ces opérations.On soutient que ces regroupements seraient trop brutaux.;M. Jacques Mézard;-
438;438;CRSANR5L15S2018O1N245;415482;2018-06-02;"J’entends ce que dit M. Peu sur les mariages forcés, mais enfin  Il y a trois ans pour arriver à s’aimer ; cela fait des fiançailles d’une durée tout de même relativement longue !";M. Jacques Mézard;-
439;439;CRSANR5L15S2018O1N245;415482;2018-06-02;De surcroît, nombre de structures n’ont pas attendu ce texte de loi pour commencer à travailler en ce sens – pour certaines, d’ailleurs, via des fusions.;M. Jacques Mézard;-
440;440;CRSANR5L15S2018O1N245;415482;2018-06-02;Cela a été anticipé depuis plusieurs mois, parfois même avant l’élection présidentielle, parce que l’opportunité de procéder à de tels regroupements, sans qu’il y ait de rupture de la relation de proximité, est quelque chose qui est reconnu par beaucoup.Je reconnais, monsieur Peu, qu’un certain nombre d’offices ne sont pas favorables à la réforme.;M. Jacques Mézard;z61
441;441;CRSANR5L15S2018O1N245;415482;2018-06-02;Si je soutenais le contraire, vous seriez en droit de considérer que mon appréciation des choses est inexacte.;M. Jacques Mézard;-
442;442;CRSANR5L15S2018O1N245;415482;2018-06-02;Il reste qu’il y en a d’autres qui se sont déjà inscrits dans ce processus.;M. Jacques Mézard;-
443;443;CRSANR5L15S2018O1N245;415482;2018-06-02;Il existe sur ce point des divergences d’appréciation, car certaines collectivités territoriales n’ont pas la même orientation que nous – et c’est bien normal.Voilà ce que je voulais dire en émettant un avis défavorable sur ces amendements.;M. Jacques Mézard;-
444;444;CRSANR5L15S2018O1N245;606712;2018-06-02;Trois points.D’abord, je veux vous remercier, monsieur le ministre, car c’est la première fois que vous reconnaissez qu’un certain nombre d’offices ne sont pas d’accord avec ces regroupements.;M. Gilles Lurton;-
445;445;CRSANR5L15S2018O1N245;606712;2018-06-02;Pour ma part, je crois qu’ils sont encore plus nombreux que vous l’imaginez.Ensuite, votre liberté de visiter Lunéville la semaine prochaine avec notre excellent collègue Thibault Bazin dépend certes un peu de nous, mais, comme nous l’avons dit hier soir, ce n’est pas notre faute si nous subissons les conséquences de l’organisation actuelle du travail parlementaire.;M. Gilles Lurton;-
446;446;CRSANR5L15S2018O1N245;606712;2018-06-02;Après avoir eu deux mois, au début de l’année, au cours desquels nous n’avons eu aucun projet majeur à examiner, tout se cumule d’un coup : l’agriculture, le logement, la formation professionnelle et l’apprentissage – que la commission des affaires sociales, dont je suis membre, a examiné cette semaine –, ainsi que les missions budgétaires, qui se réunissent en même temps que la séance publique les jours de semaine.;M. Gilles Lurton;-
447;447;CRSANR5L15S2018O1N245;606712;2018-06-02;Je ne trouve pas que ce soit une bonne méthode de travail.;M. Gilles Lurton;-
449;449;CRSANR5L15S2018O1N245;606712;2018-06-02;)Enfin, madame la rapporteure, il est vrai le texte n’oblige pas les organismes de logement social à fusionner, qu’il les incite simplement à se regrouper, mais je suis convaincu qu’il ne s’agit là que d’une première étape, et qu’une fois celle-ci franchie, on passera à l’étape suivante, à savoir la véritable fusion, au détriment de nos territoires.;M. Gilles Lurton;z30
451;451;CRSANR5L15S2018O1N245;337483;2018-06-02;Monsieur le ministre, à plusieurs reprises, vous avez fait allusion au protocole que vous avez signé avec une partie des organismes HLM et avez cité Mme Lienemann.;M. Serge Letchimy;-
452;452;CRSANR5L15S2018O1N245;337483;2018-06-02;Sachez que nous sommes respectueux des protocoles que vous signez, mais que nous gardons notre indépendance – moi et le groupe Nouvelle Gauche en particulier – sur une question aussi essentielle.Cela dit, j’ai relu le protocole.;M. Serge Letchimy;z75
453;453;CRSANR5L15S2018O1N245;337483;2018-06-02;Il n’est pas aussi radical que votre texte.;M. Serge Letchimy;-
454;454;CRSANR5L15S2018O1N245;337483;2018-06-02;Ce que je veux dire, c’est que la sémantique utilisée est une sémantique protocolaire.;M. Serge Letchimy;-
455;455;CRSANR5L15S2018O1N245;337483;2018-06-02;"Or il s’agit là d’un texte de loi et, vu le contexte philosophique dans lequel il s’inscrit, il est évident que vous y avez employé des termes juridiques qui n’ont rien à voir avec le protocole.Certes, madame la rapporteure, il n’y a pas d’obligation à fusionner ; nous sommes tous conscients que juridiquement, vous ne le prévoyez pas, en dehors du cas particulier cité par M. le ministre.";M. Serge Letchimy;-
456;456;CRSANR5L15S2018O1N245;337483;2018-06-02;Mais si vous contraignez les sociétés de moins de 15 000 logements à rejoindre un groupement, et que vous créez les conditions juridiques pour que ce regroupement se fasse, cela profitera bien entendu aux plus grands et aux plus costauds.En parallèle, il y a une volonté, qui est clairement exprimée, de mettre en œuvre de très grands programmes de construction de logements.;M. Serge Letchimy;z30
457;457;CRSANR5L15S2018O1N245;337483;2018-06-02;Ce que nous disons, dans l’opposition, c’est que la dynamique qui sera ainsi lancée va conduire au dépérissement des stratégies de reconquête des espaces en dégradation, en milieu rural et en milieu abandonné.;M. Serge Letchimy;z05
458;458;CRSANR5L15S2018O1N245;337483;2018-06-02;Je ne prendrai qu’un seul exemple : quand une OPAH, une opération programmée d’amélioration de l’habitat, est lancée, on peut faire à la fois de la restauration, de la restructuration, de la revitalisation commerciale et aussi de petits programmes de quatre, cinq ou six logements dans des dents creuses.;M. Serge Letchimy;z30
459;459;CRSANR5L15S2018O1N245;337483;2018-06-02;Cela requiert un rapport de proximité que, de mon point de vue, un grand groupe ne pourra jamais avoir.;M. Serge Letchimy;-
460;460;CRSANR5L15S2018O1N245;337483;2018-06-02;C’est pourquoi je considère qu’il faut absolument retravailler cet article et que le groupe Nouvelle Gauche votera pour les amendements de suppression.;M. Serge Letchimy;-
461;461;CRSANR5L15S2018O1N245;721418;2018-06-02;Je voudrais faire, avant le scrutin public, une explication de vote au nom du groupe du Mouvement démocrate et apparentés.Comme je l’ai expliqué tout à l’heure, nous considérons que l’article 25 va dans le bon sens, s’agissant de la volonté de regrouper les offices HLM ou les autres bailleurs sociaux pour les rendre plus forts.;M. Patrick Mignola;z30
462;462;CRSANR5L15S2018O1N245;721418;2018-06-02;Toutefois, il prend insuffisamment en compte la relation de proximité et les singularités territoriales.Supprimer l’article serait inenvisageable, alors que nous avons bon espoir que notre force de conviction et de persuasion sera susceptible de le faire évoluer dans la bonne direction, afin que l’on tienne compte des disparités territoriales.;M. Patrick Mignola;z67
463;463;CRSANR5L15S2018O1N245;721418;2018-06-02;Nous nous efforcerons donc, au cours du débat, d’intégrer la conscience locale à l’orientation prévue par le Gouvernement, et nous ne nous associerons pas à la demande de suppression de l’article.;M. Patrick Mignola;-
464;464;CRSANR5L15S2018O1N245;721824;2018-06-02;Nous passerons ensuite au premier scrutin de la matinée, après une heure quarante de discussion sur le principe de l’article 25.;M. le président;-
465;465;CRSANR5L15S2018O1N245;712014;2018-06-02;Au nom du groupe UDI, Agir et indépendants, je veux dire que nous sommes sur le bon chemin, mais qu’il y a encore des progrès à faire pour mieux prendre en compte l’intelligence des élus locaux et concevoir un modèle susceptible d’assurer une forme de plasticité territoriale.;M. Vincent Ledoux;-
466;466;CRSANR5L15S2018O1N245;712014;2018-06-02;Nous nous abstiendrons donc lors du vote sur ces amendements.;M. Vincent Ledoux;-
467;467;CRSANR5L15S2018O1N245;721824;2018-06-02;Je mets aux voix les amendements identiques nos 810, 2081 et 2234.;M. le président;-
469;469;CRSANR5L15S2018O1N245;721824;2018-06-02;La parole est à M. Serge Letchimy, pour soutenir l’amendement no 2633.;M. le président;z80
470;470;CRSANR5L15S2018O1N245;337483;2018-06-02;Dès lors que l’article est maintenu, il convient de tout faire, comme le disaient les précédents orateurs, pour améliorer le dispositif.;M. Serge Letchimy;-
471;471;CRSANR5L15S2018O1N245;337483;2018-06-02;C’est pourquoi notre amendement tend à intégrer dans les plans stratégiques de patrimoine la dynamique de regroupement prévue par le texte.;M. Serge Letchimy;-
472;472;CRSANR5L15S2018O1N245;337483;2018-06-02;C’est en effet en modifiant les plans stratégiques de patrimoine que l’on pourra, à terme, prendre en considération les enjeux de proximité, en examinant comment un organisme peut travailler en relation avec la commune, le département et la région, pour tenir compte des particularités locales, de sorte à éviter que le plan de patrimoine réponde à une logique exclusivement de massification, sans respecter la diversité des enjeux culturels, sociaux et économiques.;M. Serge Letchimy;z67
473;473;CRSANR5L15S2018O1N245;721824;2018-06-02;Quel est l’avis de la commission ?;M. le président;-
474;474;CRSANR5L15S2018O1N245;719660;2018-06-02;À la différence du cadre stratégique, qui sera élaboré à l’échelle du groupe, le plan stratégique de patrimoine de chaque organisme HLM se doit d’être suffisamment précis.;Mme Christelle Dubos;z88
475;475;CRSANR5L15S2018O1N245;719660;2018-06-02;Il importe donc qu’il continue à définir les évolutions à moyen et long terme des différentes composantes du parc de l’organisme, en tenant compte des orientations fixées par les programmes locaux de l’habitat des différents territoires.;Mme Christelle Dubos;z30
477;477;CRSANR5L15S2018O1N245;721824;2018-06-02;La parole est à Mme Josette Manin, pour soutenir l’amendement no 2634.;M. le président;-
478;478;CRSANR5L15S2018O1N245;720988;2018-06-02;Cet amendement vise à permettre aux organismes HLM de constituer des sociétés anonymes de coordination, afin d’éviter aux bailleurs sociaux qui se sont déjà regroupés au sein de sociétés anonymes d’habitations à loyer modéré des restructurations artificielles, au détriment de l’efficacité en matière de coordination.;Mme Josette Manin;z30
479;479;CRSANR5L15S2018O1N245;721824;2018-06-02;Quel est l’avis de la commission ?;M. le président;-
480;480;CRSANR5L15S2018O1N245;719660;2018-06-02;Cet amendement aurait pour conséquence de permettre à toute  ESH de recevoir un agrément spécial pour exercer les compétences d’une  SAC.;Mme Christelle Dubos;z30
481;481;CRSANR5L15S2018O1N245;719660;2018-06-02;C’est ce qui est demandé par certaines grandes ESH, comme la CDC Habitat, qui souhaite travailler au sein des OPH.;Mme Christelle Dubos;z30
482;482;CRSANR5L15S2018O1N245;719660;2018-06-02;Nous avons étudié attentivement cette demande depuis l’examen du texte en commission, et il est apparu qu’un tel dispositif poserait plusieurs problèmes.D’une part, les SAC n’ont pas vocation à gérer directement des logements, au contraire des ESH.;Mme Christelle Dubos;z30
483;483;CRSANR5L15S2018O1N245;719660;2018-06-02;Si tel était le cas, il y aurait un risque que toutes les SAC demandent un agrément spécial pour pouvoir gérer des logements et qu’à la fin, on se retrouve avec plus d’organismes gestionnaires d’organismes sociaux qu’avant.;Mme Christelle Dubos;z30
484;484;CRSANR5L15S2018O1N245;719660;2018-06-02;Ce n’est pas notre objectif.D’autre part, un tel schéma ne garantit pas la participation de tous les OPH actionnaires de la SAC dans la gouvernance de la société.;Mme Christelle Dubos;z86
485;485;CRSANR5L15S2018O1N245;719660;2018-06-02;Cela poserait notamment problème si l’ESH ou la SAC prend des décisions en matière de solidarité financière sans que l’OPH concerné soit membre de son conseil d’administration.;Mme Christelle Dubos;z30
486;486;CRSANR5L15S2018O1N245;415482;2018-06-02;"Je comprends la demande qui est faite ici, et vois de quelle source elle émane ; mais la gestion d’une SA de HLM et celle d’une SAC paraissent incompatibles.";M. Jacques Mézard;-
487;487;CRSANR5L15S2018O1N245;415482;2018-06-02;Je ne crois donc pas que l’amendement aille dans le bon sens.;M. Jacques Mézard;-
